Headline,En Headline,Positive,Negative,Neutral,real_score
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подешевели 0на 0,63%, закрытие прошло на отметке 0322,54 руб. ,  Краткосрочная картина Акции Сбербанка продолжали дешеветь на торгах четверга, несмотря на позитивные сигналы разворотной дневной свечи. ,  Уровни сопротивления: 0325,5 0/ 0331,3 0/ 334 / 0339–340 0 0Уровни поддержки: 0320 0/ 314,5 / 308,7                                                                                                                                                                                                                                                                                                                  Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","At the previous trade session, the Sberbank &apos; s 0.63 per cent tendered, the closure took place at 0322.54 rubles., the short-term picture of Sberbank &apos; s Accia continued to pay on Thursday &apos; s bidding, despite positive signals of the turn-over candle., Resistance levels: 032.5 0/ 0331.3 0/ 334 / 0339 - 340 0 Support levels: 0320 0/314.5 / 308. The Long-term price of Sberbank &apos; s shares has historically been on a upward trend.",0.5876918435096741,0.31178832054138184,0.10051983594894409,0.27590352296829224
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подорожали 0на 1,51%, закрытие прошло на отметке 0327,41 руб. ,  Краткосрочная картина В акциях Сбербанка в пятницу удалось реализовать отскок после достижения уровня коррекции 038,2% 0по Фибоначчи относительно волны роста 0от минимумов июля. ,  Уровни сопротивления: 0331,3 0/ 334 / 0339–340 0 0Уровни поддержки: 0325,5 0/ 322,5 / 0320 0/ 314,5                                                                                                                                                                                                                                                                                                                      Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the tender at the previous trade session of Sberbank's 0,151 per cent, closed at 0327.41 rubles., short-term picture in Sberbank's shares on Friday managed to rebound after reaching the 038.2 per cent correction level of Fibonacci relative to the 0th of July., Resistance levels: 0331.3 0/334 / 0339 - 340 0 Support levels: 032.5 0/ 322.5 / 0320 0/314.5 The long-term picture of the stock price of Sberbank has historically been on a upward trend.",0.7741327285766602,0.1769830286502838,0.04888434335589409,0.5971496999263763
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подорожали 0на 0,27%, закрытие прошло на отметке 0328,28 руб. ,  Краткосрочная картина Котировки акций Сбербанка показали умеренный подъем в понедельник. ,  Уровни сопротивления: 0331,3 0/ 334 / 0339–340 0 0Уровни поддержки: 0325,5–324 / 0320 0/ 314,5                                                                                                                                                                                                                                                                                                                        Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the tender at the previous trade session of the Sberbank 0,027 per cent, closed at 0328.28 rubles., short-term picture of the Sberbank Stock Cotton showed a moderate rise on Monday., Resistance Levels: 0331.3 0/ 334 / 0339 - 340 0 0 Support levels: 032.5 - 324 / 0320 0/ 314.5 Long-term picture of the stock price of the Sberbank has historically been on the upward trend.",0.7074562907218933,0.13168060779571533,0.16086308658123016,0.575775682926178
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подешевели 0на 0,1%, закрытие прошло на отметке 0327,94 руб. ,  Краткосрочная картина Цена акций Сбербанка во вторник в третий раз за последний месяц 0откатилась из района 331, то есть горизонтального сопротивления, которое 0неоднократно тестировалось в августе. ,  Уровни сопротивления: 0331,3 0/ 334 / 0339–340 0 0Уровни поддержки: 0325 / 0320 0/ 314,5                                                                                                                                                                                                                                                                                                                          Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the tender at the previous trade session of the Sberbank 0,0%, closed at 0327.94 rub., the short-term picture of the stock price of the Sberbank on Tuesday for the third time in the last month has receded from area 331, a horizontal resistance that was tested 0 times in August., Resistance levels: 0331.3 0/334 / 0339 - 340 0 Support levels: 0325 / 0320 0/314.5 The long-term picture of the stock price of the Sberbank has historically been on a upward trend.",0.15761305391788483,0.7950090765953064,0.047377925366163254,-0.6373960226774216
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подорожали 0на 2,02%, закрытие прошло на отметке 0334,57 руб. ,  Краткосрочная картина Котировки акций Сбербанка в среду рванули вверх после двухдневной паузы. ,  Уровни сопротивления: 0334,6 / 339–340 / 345Уровни поддержки: 331,3 / 326,5 / 0320 0                                                                                                                                                                                                                                                                                                                            Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the bidding at the previous trade session was 0.02 per cent, with the closure taking place at 0334.57 rubles., the short-term picture of the Sberbank Stock Cotton on Wednesday went up after a two-day pause., Resistance levels: 03334.6 / 339 - 340 / 345 Support levels: 331.3 / 326.5 / 0320 0 The long-term picture of the stock price of Sberbank has historically been in the upward trend.",0.8896272778511047,0.033760085701942444,0.07661259174346924,0.8558671921491623
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подешевели на 1,66%, закрытие прошло на отметке 0329 руб. ,  Краткосрочная картина Акции Сбербанка в четверг неожиданно просели после уверенного роста предыдущего дня. ,  Уровни сопротивления: 331,3 / 334,9 / 0339–340 0/ 0345Уровни поддержки: 327,2 / 325 / 0320 0                                                                                                                                                                                                                                                                                                                              Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the bidding at the previous trade session of the Robert Bank was 1.66%, closing at 0329 rubles., short-term picture of the Sberbank stock on Thursday suddenly sat down after a strong growth the previous day., Resistance levels: 331.3 / 334.9 / 0339 - 340 0/ 0345 Support levels: 327.2 / 325 / 0320 0 Long-term picture of the stock price of the Sberbank has historically been in the upward trend.",0.013637310825288296,0.9463178515434265,0.04004478454589844,-0.9326805407181382
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подорожали на 0,22%, закрытие прошло на отметке 0329,71 руб. ,  Краткосрочная картина Резкое торможение роста в акциях Сбербанка на торгах четверга в пятницу вылилось в продолжение снижения и штурм 01,5-месячного растущего тренда. ,  Уровни сопротивления: 331,3 / 334,9 / 0339–340 0/ 0345Уровни поддержки: 329,3 / 326,6 / 320 0                                                                                                                                                                                                                                                                                                                                Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the bidding at the previous trade session was 0.22 per cent, and the closure took place at 0329.71 rubles., the short-term picture of the Sberbank's sharp stunting on Thursday's bid followed the decline and storming of the 01.5 month-long rising trend., Resistance levels: 331.3 / 334.9 / 0339 - 340 0/0345 Support levels: 329.3 / 326.6 / 320 0 The long-term picture of the stock price of the Sberbank has historically been on a upward trend.",0.1513487547636032,0.6950323581695557,0.1536189764738083,-0.5436836034059525
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подешевели 0на 0,1%, закрытие прошло на отметке 0329,37 руб. ,  Краткосрочная картина Цена акций Сбербанка в понедельник не показала выразительного движения, завершив день небольшим снижением при низких объемах торгов в отсутствие 0американских инвесторов, у которых вчера был выходной. ,  Сегодня Сбербанк представит отчет по РСБУ за август. ,  Уровни сопротивления: 331,3 / 334,9 / 0339–340 0/ 0345Уровни поддержки: 328,5 / 326,6 / 0320 0                                                                                                                                                                                                                                                                                                                                  Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the bidding at the previous trade session of the Sberbank 0,0 per cent, closed at 0329.37 rubles., the short-term picture of the stock price of the Sberbank on Monday showed no expressive movement, ending the day with a slight decline in the low volume of trade in the absence of the 0 American investors who had a holiday yesterday. Today, Sberbank will report on the ASHI for August., Resistance levels: 331.3 / 334.9 / 0339 - 340 0/ 0345 Support levels: 328.5 / 326.6 / 0320 0 The long-term picture of the stock price of the Sberbank has historically been on a upward trend.",0.04059518128633499,0.8895170092582703,0.06988782435655594,-0.8489218279719353
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подешевели 0на 1,04%, закрытие прошло на отметке 0325,96 руб. ,  Краткосрочная картина Во вторник цена акций Сбербанка сделала рывок вниз после 0публикации месячного отчета по РСБУ. ,  Уровни сопротивления: 327,2 / 331,3 / 333,2 / 0339–340Уровни поддержки: 324,6 / 0320 0/ 316 / 314,5                                                                                                                                                                                                                                                                                                                                    Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the bidding at the previous trade session was 0.04 per cent, and the closure took place at 0325.96 rubles., the short-term picture on Tuesday the stock price of the Sberbank pushed down after the publication of the monthly report on the RSF., Resistance levels: 327.2 / 331.3 / 333.2 / 0339 - 340 Support levels: 324.6 / 0320 0/ 316 / 314.5 The long-term picture of the stock price of the Sberbank has historically been on the upward trend.",0.014216153882443905,0.9527655243873596,0.03301830217242241,-0.9385493705049157
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подорожали 0на 1,76%, закрытие прошло на отметке 0331,7 руб. ,  Краткосрочная картина В акциях Сбербанка в среду прошел резкий отскок, объемы торгов заметно выросли. ,  Уровни сопротивления: 332,7 0/ 334,9 / 0339–340Уровни поддержки: 329,2 / 323,1 / 0320 0/ 316 0                                                                                                                                                                                                                                                                                                                                      Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the trade at the previous trade session of the Robert Bank &apos; s 0,076 per cent, closed at 0331.7 rubles., short-term picture Sberbank &apos; s stock rebounded on Wednesday, trade volumes rose markedly., Resistance levels: 332.7 0/ 334.9 / 0339 / 0339 levels of support: 329.2 / 323.1 / 0320 0/ 316 0 Long-term picture of Sberbank &apos; s stock price has historically been on the upward trend.",0.9432775974273682,0.03161551430821419,0.025106949731707573,0.911662083119154
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подешевели 0на 1,72%, закрытие прошло на отметке 0326,01 руб. ,  Краткосрочная картина Акции Сбербанка в четверг потеряли почти столько же, сколько приобрели днем ранее, оставаясь в месячном боковике, который на неделе приобрел очертания сходящегося треугольника. ,  Для Сбербанка сдержанное повышение ставок может нести определенный позитив. ,  Уровни сопротивления: 329,5 / 0332,3 0/ 334,9 / 0339–340Уровни поддержки: 325,7 / 0323,3 0/ 0320 0/ 316 0                                                                                                                                                                                                                                                                                                                                        Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","At the previous trade session, the Sberbank &apos; s 0-thousand 1.72 per cent, the closure took place at 0326.01 rubles., the short-term picture of Sberbank &apos; s Acacia on Thursday lost almost as much as it had acquired the previous day, remaining in a month &apos; s side, which in the week acquired the shape of a rolling triangle., for the Sberbank, a cautious increase in rates could have a certain positive effect., Resistance levels: 329.5 / 0332.3 0/334.9 / 0339 - 340 Support levels: 3257 / 03323.3 0/ 0320 0/ 316 0 The long-term picture of the stock price of the Sberbank has historically been on a upward trend.",0.12527696788311005,0.7839298844337463,0.09079308807849884,-0.6586529165506363
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подорожали 0на 0,07%, закрытие прошло на отметке 0326,25 руб. ,  Краткосрочная картина Котировки акций Сбербанка в пятницу показали символический рост после снижения предыдущего дня. ,  Уровни сопротивления: 328,5 / 0332,2 0/ 334,9 / 0339–340Уровни поддержки: 323,6 0/ 0320 0/ 316 0                                                                                                                                                                                                                                                                                                                                          Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the bidding at the previous trade session of the Robert Bank was 0.07 per cent, closed at 0326.25 rub., the short-term picture of the Sberbank Stock Cotton on Friday showed symbolic growth after the fall of the previous day., Resistance levels: 328.5 / 0332.2 0/ 334.9 / 0339 - 340 Support levels: 323.6 0/ 0320 0/ 316 0 Long-term picture of the stock price of the Sberbank has historically been on a downward trend.",0.018591776490211487,0.9519988298416138,0.029409360140562057,-0.9334070533514023
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подорожали 0на 0,36%, закрытие прошло на отметке 0327,41 руб. ,  Краткосрочная картина Цена акций Сбербанка продолжает консолидироваться в боковике последних недель, который приобрел очертания сходящегося треугольника. ,  Уровни сопротивления: 328,5 / 0331,8 0/ 334,9 / 0339–340Уровни поддержки: 0324 0/ 0320 0/ 316 0                                                                                                                                                                                                                                                                                                                                            Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the tender at the previous trade session of the Sberbank 0,036 per cent, the closure took place at 0327.41 rubles., the short-term picture of the stock price of the Sberbank continues to be consolidated in the side of the recent weeks, which has acquired the shape of the rolling triangle., Resistance levels: 328.5 / 0331.8 0/ 334.9 / 0339 - 340 Support levels: 0324 0/ 0320 0/ 316 0 The long-term picture of the stock price of the Sberbank has historically been in upward trend.",0.17509503662586212,0.12873972952365875,0.6961652636528015,0.04635530710220337
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подешевели 0на 0,28%, закрытие прошло на отметке 0326,48 руб. ,  Краткосрочная картина Котировки акций Сбербанка показали умеренное снижение во вторник. ,  Вчерашние 0заявления главы Сбербанка Германа Грефа не привели к усилению активности трейдеров. ,  Греф подчеркнул, что вопросы перехода на 0выплату промежуточных дивидендов и приобретения новых активов в настоящее время неактуальны. ,  Уровни сопротивления: 328,8 / 0331,5 0/ 334,9 / 0339–340Уровни поддержки: 0324 0/ 0320 0/ 316 0                                                                                                                                                                                                                                                                                                                                              Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the tender at the previous trade session of the Sberbank 0,028 per cent, closed at 0326.48 rubles. The short-term picture of the Sberbank Stock Cotton showed a moderate decline on Tuesday. Yesterday &apos; s 0th statement by the head of the Sberbank, Herman Gref, did not increase the activity of traders. Gref stressed that the transition to 0 payment of intermediate dividends and the acquisition of new assets was currently irrelevant., Resistance levels: 328.8 / 0331.5 0/ 334.9 / 0339 - 340 Support levels: 0324 0/ 0320 0/ 316 0 The long-term picture of the stock price of the Sberbank is historically at an upward trend.",0.08573011308908463,0.8302581906318665,0.0840117335319519,-0.7445280775427818
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подорожали 0на 2,15%, закрытие прошло на отметке 0333,51 руб. ,  Краткосрочная картина Цена акций Сбербанка в прошедшую среду вырвалась вверх из консолидации последних недель. ,  Уровни сопротивления: 334,9 / 0339–340 / 345 / 348Уровни поддержки: 331 / 0324,5 0/ 0320                                                                                                                                                                                                                                                                                                                                                Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the bidding at the previous trade session was 0.15 per cent higher than in 2.15 per cent, and the closure took place at 0333.51 rubles., the short-term picture of the stock price of Sberbank in the past Wednesday came up from the consolidation of the last weeks., Resistance levels: 334.9 / 0339 - 340 / 345 / 348 Support levels: 331 / 0324.5 0/ 0320 The long-term picture of the stock price of Sberbank has historically been in the upward trend.",0.597145676612854,0.052881497889757156,0.34997278451919556,0.5442641787230968
"Итоги торгов На предыдущей торговой сессии 0акции Сбербанка подешевели 0на 1,95%, закрытие прошло на отметке 0326,99 руб. ,  Краткосрочная картина Котировки акций Сбербанка вчера несколько неожиданно показали значимую просадку, хотя днем ранее наблюдался всплеск активности покупателей. ,  Уровни сопротивления: 330,7 / 334,9 / 0339–340 / 0345 / 0348Уровни поддержки: 0324,9 / 0320 / 316 / 314,5                                                                                                                                                                                                                                                                                                                                                  Долгосрочная картина Цена акций Сбербанка исторически находится в восходящем тренде.","The outcome of the tender at the previous trade session of the Robert Bank &apos; s 0C was equal to 1.95 per cent, closing at 0326.99 rubles., the short-term picture of Sberbank &apos; s Stock Cotton yesterday showed a significant fall, although the previous day there was an increase in customer activity., Resistance levels: 330.7 / 334.9 / 0339 / 340 / 0345 / 0348 Support levels: 0324.9 / 0320 / 316 / 314.5 The long-term picture of Sberbank &apos; s stock price has historically been on a upward trend.",0.050372589379549026,0.9267241954803467,0.022903285920619965,-0.8763516061007977
