Headline,En Headline,Positive,Negative,Neutral,real_score
Очевидный выбор — Сбербанк.,The obvious choice is Sberbank.,0.05249584838747978,0.017394891008734703,0.9301092624664307,0.03510095737874508
"В финансовом секторе по-прежнему интересны бумаги Сбербанка и TCS Group. ,  Долгосрочный взгляд БКС на упомянутые акции:    Сбербанк-ао 0(Покупать.","In the financial sector, the papers of Sberbank and TCS Group are still interesting.",0.04873758554458618,0.020658904686570168,0.9306035041809082,0.028078680858016014
"События года   Ужесточение денежно-кредитной политики — ключевая ставка 16%  0Редомициляции как явление  0Бум IPO  0Сбербанк нужен всем — тяжеловес народного портфеля  0Байбэк Полюса — 30% с премией  0Байбэк Магнита — около 30% у нерезидентов  0Газпром нефть стала дороже Газпрома  0Рост интереса к акциям 2–3 эшелонов  0Формирование рынка замещающих облигацией  0Рекордная прибыль банков  0Cанкции против СПБ Биржи  0Популярность флоатеров Ужесточение денежно-кредитной политики — ключевая ставка 16% Еще в середине года никто не мог представить, что ключевая ставка вырастет с июльских 7,5% до 16% в середине декабря. ,  Сбербанк нужен всем — тяжеловес народного портфеля Вес обыкновенных и привилегированных акций Сбербанка в «Народном портфеле» Московской биржи в этом году достигал рекордных значений в 38,5% против 29,1% в 2022 г. К ноябрю доля снизилась до 37,4%, но все равно оставалась максимальной среди всех голубых фишек. ,  Ровно год назад, в декабре 2022 г., акции Сбера еще не имели такого явного перевеса в портфелях инвесторов. ,  Комментарий эксперта БКС Мир инвестиций Валерия Емельянова: Спрос на акции Сбера среди розничных инвесторов был стабильно высоким весь год. ,  Банки абсорбируют рост денежной массы, рост бюджетных расходов, субсидии на льготную ипотеку, и Сбер стоит первым на этой раздаче. ,  Львиная часть притока инвесторов связана с дивидендным фактором: «звездой» 2022 г. был Газпром, в 2023 г. его сменил Сбер, и ожидания рынка на следующий 2024 г. также складываются в пользу банка. ,  Почти половина этой суммы придется на Сбер, который по итогам года может выплатить рекордные дивиденды.","The events of the year, the tightening of monetary policy - a key rate of 16% of the Reddomitation as a phenomenon of 0Bum IPO 0Sberbank is needed by all – the heavy weight of the people's portfolio 0 Baibeck Poles – 30% with the 0 Baibeck Magnit award – about 30% of non-residents 0Gazprom oil has become more expensive than Gazprom 0Rost interest in shares 2-3 Echelon 0Forming the market of the replacement bonds 0Cord profits of banks 0Cancing banks against the SBP of the 0Cours –the popularity of the floats. The key rate of 16% already in mid-year was no one could imagine that the key rate would rise from July 7.5% to 16% in mid-December.",0.1210474744439125,0.12495052069425583,0.754002034664154,-0.0039030462503433228
Сбербанк  Мосбиржа  ВТБ Замещающие облигации Внешние шоки почти всегда приводят к просадкам рубля.,"The Mosbirge Bank of the VTB, which replace bonds, has almost always led to the loss of the ruble.",0.013260985724627972,0.8774967193603516,0.10924232006072998,-0.8642357336357236
"Как это работает Рынок любит акции Сбера, и на это есть много причин: рекордный объем прибыли и размер маржи, сильная недооценка от уровней 2021 г., двузначные дивиденды, позитивные ожидания от новой стратегии. ,  Согласно фундаментальной модели аналитиков БКС, при таких вводных Сбербанк через год должен стоить почти на 40% больше, чем сейчас. ,  У большинства инвесторов уже 0много Сбера в портфелях, и не у всех есть возможность докупаться им на хорошие суммы. ,  С этими деньгами на счете он может купить 10 фьючерсов на Сбер, которые откроют позицию еще на 1000 акций. ,  Итого: доля Сбера выросла, хотя собственных денег в портфеле не прибавилось. ,  Но с высокой ожидаемой прибылью даже +9% в Сбере суммарно принесут 32% — и не за год, а за один квартал. ,  ЛУКОЙЛ Дивидендный аристократ рынка РФ, третья по весу акция в Народном портфеле и первая (наряду со Сбером) фишка в индексах МосБиржи и РТС.","How the market works is fond of Sber's shares, and there are many reasons for this: record profits and margins, strong underestimation from 2021 levels, double-digit dividends, positive expectations from the new strategy., according to the BCS's fundamental model, with such introductory Sberbanks in a year, it should cost almost 40 percent more than it is now., Most investors already have a 0-bit Sber in their portfolios, and not all have the ability to pay them well., With this money on the account, he can buy 10 futures on the Sber, which will open up another 1,000 shares., which means that the Sber's share has grown, although it hasn't increased in its own portfolio., but with a high expected return, even +9 per cent in the Sber will add 32 per cent in total, not in one quarter., LUCYL Dyvenand Aristocrat of the Russian market, third in the People's Portfolio, and the first (along with Siber) share in the Mos Birge and RTS indices.",0.6369733810424805,0.011218414641916752,0.35180824995040894,0.6257549664005637
,"It's okay. It's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay.",0.10750841349363327,0.11670390516519547,0.7757877111434937,-0.009195491671562195
"Акции Сбербанка в пятницу подорожали на 4,51%, до 0268,21 руб. ,  Краткосрочная картина   Цена акций Сбера в конце недели сделала резкий рывок вверх, как и многие другие ликвидные бумаги.","Sberbank's stock on Friday was 4.51%, up to 0268.21 rubles, a short-term picture of Sber's stock price at the end of the week made a sharp leap up, just like many other liquid papers.",0.9168167114257812,0.03016996942460537,0.053013406693935394,0.8866467420011759
"Мы подтверждаем нашу идею 0«Лонг Сбер» с ожидаемой доходностью 10% к началу февраля после недавней просадки котировок. ,  В рамках стратегии Сбер намерен достичь рентабельности на капитал (ROE) выше 22% в год за счет среднего уровня банковской чистой процентной маржи (NIM) 5,5%+ и средних темпов роста кредитов и средств физических лиц на 10% в год. ,  Сбер не ожидает ухудшения кредитного качества и видит стоимость риска в пределах 100–110 б.п., чуть ниже среднего уровня за последние 7 лет. ,  Финансовые результаты Сбера за ноябрь и 11 месяцев 2023 г. по РПБУ (российские положения по бухгалтерскому учету) продолжают отражать влияние повышения процентных ставок и макропруденциальных изменений на динамику кредитного портфеля. ,  При этом чистая прибыль Сбера остается на высоком уровне — 1 378 млрд руб. ,  Это может сдерживать дальнейший спрос на кредиты и, возможно, окажет влияние на выдачу кредитов Сбером. ,  Сбер — сильная, качественная история с дивидендным потенциалом.","We reaffirm our idea of 0 Long Sber, with an expected return of 10 per cent by early February after the recent drop in quotations., As part of the Sber strategy, it aims to achieve capital profitability (ROE) above 22 per cent per annum, with an average bank net interest margin (NIM) of 5.5 per cent+ and an average rate of growth of 10 per cent per annum., the Sber does not expect a deterioration in credit quality and sees the cost of risk within the range of 100–110 bp, just below the average level of the last seven years., the Financial Results of the Sber for November and 11 months of 2023 on the RMB (Russian Accounting Regulations) continue to reflect the impact of interest rate increases and macroprudential changes on the dynamics of the loan portfolio., While the net profits of the Sbera remain at a high level of 1,378 billion roubles, this may deter further demand for credit and may have an impact on the issuance of loans by Sber., Sber is a strong, high-quality story with dividend potential.",0.8533653616905212,0.038424454629421234,0.10821017622947693,0.8149409070611
Топ-5 акций из топ-5 секторов (+ таргеты БКС): Сбербанк (Покупать.,Top-5 shares from top-5 sectors (+ BCS plates): Sberbank (Purchasing).,0.07030544430017471,0.010132378898561,0.9195622205734253,0.06017306540161371
Долгосрочный позитивный взгляд БКС по упомянутым ликвидным акциям:   Сбербанк-ао (Покупать.,The long-term positive view of the BCS on the above-mentioned liquidity stocks is: Sberbank-ao (Purchasing.,0.09305247664451599,0.014453054405748844,0.8924944400787354,0.07859942223876715
Сбер — 0ждем сильных результатов за 2023 г.,===Career===The compilation is expected to yield strong results in 2023.,0.9478564262390137,0.017000652849674225,0.035142917186021805,0.9308557733893394
"Эксперты БКС Экспресс выделили главные тренды и отобрали 5 акций российских компаний, которые могут быть интересны на среднесрочном горизонте Просто и понятно Акции Сбербанка остаются одной из наиболее понятных и привлекательных бумаг на рынке. ,  По итогам года Сбербанк может выплатить рекордные дивиденды — около 33 руб. ,  Читайте также: 0Сбер представил Стратегию 2026. ,  Главное Сбербанк-ао (Покупать.","The BCS Express experts have identified the main trends and selected five shares of Russian companies that may be interesting on the medium-term horizon. It's simple and understandable that the Sberbank Academies remain one of the most understandable and attractive papers on the market. After the year, Sberbank can pay record dividends of about 33 rubles. Read also: 0Sber presented Strategy 2026.",0.15053775906562805,0.007856539450585842,0.8416057229042053,0.1426812196150422
"Акция недели Сбербанк 267,8-2,5%РУБ Банк представил Стратегию 2026 ЧТО РАССКАЗАЛИ 0    0   МНЕНИЕ ЭКСПЕРТА Коррекция в разгаре. ,    Есть ли у Сбера драйверы роста до конца года?",The Bank submitted to Strategy 2026 what said 0 0 EXPERTA'S IDEA Correction in the middle. Does the Bank have growth drivers until the end of the year?,0.03825162723660469,0.03492053970694542,0.9268279075622559,0.0033310875296592712
"Сбер представил стратегию до 2026 г., по которой намерен стать первой человекоцентричной компанией в мире с фокусом на искусственный интеллект. ,  Главное   Сбер — IT-история. ,  В деталях Сбер — IT-история. ,  Сбер ставит целью стать первой человекоцентричной компанией в мире с фокусом на искусственный интеллект. ,  За три года инвестиции Сбера в ИИ выросли в 1,5 раза, до 450 млрд руб., что принесло 800 млрд руб. ,  Сбер ожидает роста этого рынка на 30%, до 1,7 трлн руб. ,  Политика банка — открытые технологии для всех участников рынка, не только банковского, что повышает значимость Сбера в структуре в целом. ,  В рамках стратегии Сбер намерен достичь рентабельности на капитал (ROE) выше 22% в год за счет среднего уровня банковской чистой процентной маржи (NIM) 5,5%+ и средних темпов роста активов и средств физических лиц — на 10% в год. ,  Сбер не ожидает ухудшения кредитного качества и видит стоимость риска в пределах 100–110 б.п., что чуть ниже среднего уровня за последние 7 лет. ,  Сбер сохранил коэффициент дивидендных выплат на уровне 50% прибыли по МСФО, но изменил привязку к нормативу достаточности общего капитала Н20.0 на уровне выше 13,3%, ранее CET1R >12,5%. ,  Сбер применяет внутренний буфер к показателю Н20.0 в размере 1,8 п.п., что соответствует целевому уровню достаточности капитала 13,3%. ,  Такого же консервативного подхода к управлению капиталом Сбер придерживался и в предыдущей стратегии, за счет чего вернулся к рекордным дивидендам даже после сложного 2022 г. Текущий финансовый план на 2024–2026 гг. ,  Мы сохраняем позитивный взгляд на акции Сбера.","Sber introduced a strategy up to 2026, which aims to become the world's first human centrifugal company with a focus on artificial intelligence., General Assembly - IT history., In the details of the Sber - IT-history., Sber aims to become the world's first human centrifugal company with a focus on artificial intelligence., In three years, Sber's investment in IE grew 1.5 times, to 450 billion roubles, which brought 800 billion roubles., Sber expects to grow this market by 30 per cent, to 1.7 trillion g., Bank policy - open technology for all market participants, not only banking, which increases the importance of the Assembly in the structure as a whole., As part of the Sber strategy intends to achieve cost-effectiveness on capital (ROE) well above 22 per cent per year at the average level of bank net interest margin (NIM) 5.5 per cent + and average growth rate of assets and individuals by 10 per cent per year., Sber does not expect credit quality to deteriorate, and sees the cost of risk within the range of 100 to 110 per cent.",0.8159487247467041,0.006685956381261349,0.17736534774303436,0.8092627683654428
"Сбербанк (SBRF-) Самый популярный фьючерс на акции по объему торгов, открытых позиций и числу участников: его держат в своих портфелях более 9000 трейдеров и около 130 юрлиц, включая крупных брокеров, банки и управляющие компании. ,  Этот контракт позволяет хеджировать ранее открытые позиции в Сбере, а также брать его с пятикратным плечом. ,  Для сравнения, у Сбера менее 900 тыс. ,  Газпром (GAZR-) Второй после Сбера по большинству параметров: дневной объем сделок, номинальная стоимость позиций (в рублях), количество участников.","SBRF-) The most popular futures in stock by volume of trade, open position and number of participants: it is held in its portfolios by more than 9,000 traders and about 130 legal entities, including large brokers, banks and management companies. This contract allows him to hedge previously opened positions in Sber, as well as take it five times the shoulder. By comparison, the Sber has less than 900,000, Gazprom (GAZR-) the second after the Assembly for most of the parameters: the daily volume of transactions, the nominal value of the items (in rubles), the number of participants.",0.050873786211013794,0.014048507437109947,0.9350776672363281,0.03682527877390385
"Сбер — ждем, что релиз стратегии 6 декабря позитивно отразится на акциях.",Sber — We expect that the release of the strategy on 6 December will have a positive impact on the stocks.,0.9409899115562439,0.01598490960896015,0.04302521049976349,0.9250050019472837
"Просто и понятно Акции Сбербанка остаются одной из наиболее понятных и привлекательных бумаг на рынке. ,  По итогам года Сбербанк может выплатить рекордные дивиденды — около 33 руб. ,  Ближайшие драйверы в кейсе Сбербанка: презентация стратегии развития на 2024–2026 гг. ,  Сбербанк-ао (Покупать.","In a simple and understandable way, the Sberbank Act remains one of the most understandable and attractive papers in the market........................................................................................................",0.14685973525047302,0.017333494499325752,0.8358067870140076,0.12952624075114727
"Акции Сбербанка в четверг подорожали на 0,25%, до 0277,5 руб. ,  Краткосрочная картина   На четвертый день непрерывного снижения котировки акций Сбера все же отскочили и смогли вывести итоговый результат дня в небольшой плюс.","On Thursday, Sberbank's stock increased by 0.25 per cent, to 0277.5 rubles., Short-term painting On the fourth day of the continuous reduction of Sber's stock count, however, bounced off and was able to bring the final result of the day to a small plus.",0.9504355788230896,0.02973402850329876,0.01983029767870903,0.9207015503197908
"Долгосрочные фавориты, которые никогда не покидали индексов и при этом за 10 лет показали лучшую доходность даже без учета дивидендов 0— это 0ЛУКОЙЛ, Сбер и Норникель. ,  / +31%)   Сбербанк (Покупать.","Long-term favourites who have never left the indices and in 10 years have shown better returns even without taking into account the 0 dividends are 0 LUCYL, Sber and Nornickel. / +31%) Sberbank (Purchasing).",0.8545785546302795,0.011073731817305088,0.13434763252735138,0.8435048228129745
"Уже на следующей неделе, 6 декабря, Сбер представит Стратегию на 2024–2026 гг.","Next week, on December 6, Sber will present the Strategy for 2024-2026.",0.04083918035030365,0.015677591785788536,0.943483293056488,0.025161588564515114
"Сбер — релиз стратегии 6 декабря может стать катализатором. ,    Сбер-ао — высокая рентабельность, дивидендный потенциал.","The compilation — the release of the strategy on 6 December — can be a catalyst. Sber-au is a high cost-effectiveness, a dividend potential.",0.5701478123664856,0.0075965747237205505,0.42225560545921326,0.562551237642765
"Эксперты БКС Экспресс выделили главные тренды и отобрали 5 акций российских компаний, которые могут быть интересны на среднесрочном горизонте Просто и понятно Акции Сбербанка остаются одной из наиболее понятных и привлекательных бумаг на рынке. ,  По итогам года Сбербанк может выплатить рекордные дивиденды — около 33 руб. ,  Ближайшие драйверы в кейсе Сбербанка: презентация стратегии развития на 2024–2026 гг. ,  Сбербанк-ао (Покупать.","The BCS Express experts identified the main trends and selected five shares of Russian companies that may be interesting on the medium-term horizon. It's easy and understandable that Sberbank's Academies remain one of the most understandable and attractive papers in the market.. After the year, Sberbank can pay record dividends of about 33 rubles...........................................................................................................",0.19047699868679047,0.013101333752274513,0.7964216470718384,0.17737566493451595
"Выбор сделан На основе статистической обработки цен бумаг за период с октября 2022 по 23 ноября текущего года получены следующие результаты коэффициентов бета голубых фишек:    Наивысшая чувствительность к процентному изменению широкого рынка у акций: 0   0Сбербанк-ао (Покупать, цель на год 350 руб. ,  Если оценивать фундаментальную привлекательность, то из данной троицы в фаворитах числятся акции Сбербанка и Северстали.","The selection is based on the statistical processing of paper prices for the period October 2022 to November 23, this year, the following results of beta blue chip coefficients are obtained: the highest sensitivity to the percentage change in the broad market in shares: 0 0 Sberbank-ao (Purchasing a target for a year of 350 rubles). If fundamental appeal is assessed, the trinity in favour of the stock is listed in the Sberbank and Severstala shares.",0.051026761531829834,0.0153944231569767,0.9335787892341614,0.035632338374853134
"Акции Сбербанка в 0среду подорожали на 1,19%, до 0286,16 руб. ,  Краткосрочная картина   В акциях Сбера довольно быстро восстановилась активность.","===Career===Sberbank stock in 0 was 1.19%, up to 0286.16 rubles.==The short-term picture in the Sber stock rebounded quite quickly.",0.9465746283531189,0.02773638814687729,0.02568896859884262,0.9188382402062416
"Финансовый сектор — бумаги 0Сбербанка, ВТБ, TCS Group, Московской биржи 0— может лидировать из-за роста банковских транзакций, предновогодних повышенных трат, увеличения оборотов торгов.","The financial sector – the papers of 0Sberbank, VTB, TCS Group, Moscow Exchange 0 – can lead because of the growth of banking transactions, the pre-new year's high cost, and the growth of trading speeds.",0.8298608064651489,0.006429574452340603,0.1637095957994461,0.8234312320128083
"Сбер — публикация стратегии 6 декабря. ,    Сбер-ао — высокая рентабельность, дивидендный потенциал.","The compilation is a publication of the strategy on December 6th, and the Sber-au is a high cost-effectiveness, a dividend potential.",0.5636590719223022,0.00881996564567089,0.4275209903717041,0.5548391062766314
"Например, всеми любимый Сбер сейчас стоит 283 руб. ,  То есть, поменяв 100 акций (если они у вас есть) Сбера, вы продадите 10 лотов, получите 28300 руб., возьмете 1 фьючерс на те же 100 акций и освободите более 20 тыс. ,  Упомянутый выше Сбер в сутки выдает 5–7 млрд оборота, с ним проблем нет. ,  Например, если было куплено 500 акций Сбера, то и позиция в контракте должна быть на 500 акций.","For example, everyone's favorite Sber now costs 283 rubles. That is, if you change 100 shares (if you have them), you sell 10 lotes, you get 28,300 rubles, you take 1 futures to the same 100 shares, and you release over 20,000 shares, the aforementioned Sber issues 5 to 7 billion turnovers a day, and there's no problem with it. For example, if 500 shares of Sber's were bought, then the contract should be worth 500 shares.",0.03520524501800537,0.03967749699950218,0.9251172542572021,-0.004472251981496811
"БОЯТЬСЯ КОМОДОВ 0 0   0    Вы спрашивали — аналитики ответили   0 Alex1974 У Сбера ROE последние десять лет менялось между 24% до 5% и в среднем составляло чуть более 18%. ,  Он вырос на сотни миллиардов за год против падения комиссионного дохода у того же Сбера и других банков. ,  Существенный вклад в прибыль Сбербанка сейчас вносят госсубсидии на ипотеку. ,  Кроме того, Сбер является основным бенефициаром роста бюджетных расходов. ,  ЧИТАТЬ ВСЕ ОТВЕТЫ     И еще на этой неделе мы писали:  Что купить 0долгосрочному инвестору Как не 0застрять в боковике Сколько можно падать 0акциям ВТБ Правда ли, что 0Сбер — лучший Как торговать нефтью Куда 0стекаются лучшие умы 0мира В 0чем 0польза 0ROA 0для инвестора Почему акции ОВК 0рухнули на 87% Каково работать 0с легендарным Рэем Далио Зачем трейдеру 0эмоциональный интеллект Как выйти 0на европейский рынок 0через Мосбиржу Cмогут ли 0топ-5 лидеров недели 0продолжить движение   0 БКС Мир инвестиций","You asked -- analysts answered 0 Alex1974 at the ROE Assembly, which has changed between 24% to 5% and averaged just over 18% for the last ten years. ; it grew by hundreds of billion in a year against the fall in the commission income of the same Sber and other banks. ; the substantial contribution to the profit of the Sberbank now makes state grants to the mortgage. ; In addition, the Sber is the main beneficiary of the increase in budget spending. ; and in fact, we've also written this week:",0.7812598943710327,0.033345676958560944,0.18539442121982574,0.7479142174124718
"На предыдущей торговой сессии акции Сбербанка выросли на 0,72%, закрытие прошло на отметке 282,89 руб. ,  Краткосрочная картина   На торговой сессии среды акции Сбербанка спустились к нижней границе восходящего канала около 279 руб., откуда последовал мощный отскок.","At the previous trade session, the Sberbank stock grew by 0.72 per cent, closing at 282.89 rubles., Short-term painting At the trade environment, the Sberbank stock went down to the bottom of the ascending channel about 279 rubles.",0.04341019317507744,0.9109201431274414,0.045669641345739365,-0.867509949952364
"К ним присоединился Сбер — как самая привлекательная история внутреннего спроса. ,  Привилегированные акции Сбера также фигурировали в пятерке дивидендных имен с доходностью чуть выше 13% на горизонте года. ,  Сбер продолжает лидировать по оборотам и остается любимчиком публики. ,  Сбербанк «Покупать», цель на год — 350 руб. ,  — по привилегированным Сбер недавно опубликовал финансовые результаты за октябрь и 10 месяцев 2023 0г. по российским положениям бухгалтерского учета. ,  Сбер также улучшил прогноз рентабельности капитала на 2023 г. до уровня выше 24%, ранее >22%. ,  Кроме того, Сбер 6 декабря представит новую стратегию на три года, что должно поддержать котировки. ,  На этом фоне мы подтверждаем наш позитивный взгляд на Сбер с рекомендацией «Покупать».","Sber joined them as the most attractive story of domestic demand. Sber's privileged shares also appeared in five dividend names with returns just above 13% on the horizon of the year. Sber continues to take the lead and remains the favourite of the public. Sberbank Buy, a target for a year of 350 rubles. On a privileged basis, Sber recently published financial results for October and 10 months of 2023 0 on Russian accounting regulations. The Sber also improved the forecast of capital profitability by 2023 to above 24%, previously >22%. In addition, Sber will present a new strategy for three years on 6 December, which should support the quotations. Against this background, we reaffirm our positive view on Sber with the recommendation of Buy.",0.9239056706428528,0.009665251709520817,0.06642904132604599,0.914240418933332
"HeadHunter — 0ждем сильные результаты за II полугодие 2023 г., дополнительным катализатором послужит редомициляция   Сбер — публикация стратегии 6 декабря. ,    Сбер-ао — дивиденды, высокая рентабельность.","HeadHunter is expected to have a strong impact in the second half of 2023 and will be further stimulated by the Redomification of the Sber, the publication of the strategy on 6 December.",0.7605006098747253,0.008280008099973202,0.2312193363904953,0.7522206017747521
